[[ 19.0957  19.1219  19.172  ...  18.9401  19.0286  19.062 ]
 [100.     100.     100.     ... 100.     100.     100.    ]
 [100.     100.     100.     ... 100.     100.     100.    ]
 ...
 [ 26.9473  27.0684  27.1696 ...  26.7399  26.8436  26.9291]
 [100.     100.     100.     ... 100.     100.     100.    ]
 [ 22.2941  22.1864  22.0871 ...  22.5154  22.4178  22.3101]]
--------------------
[[326 187]
 [235 752]]
0
0.1723184585571289 seconds
0.1811528205871582 seconds
0.1749858856201172 seconds
0.17998003959655762 seconds
0.18404221534729004 seconds
0.1734473705291748 seconds
0.17932462692260742 seconds
0.17390704154968262 seconds
0.1924419403076172 seconds
0.17216849327087402 seconds
0.17818021774291992 seconds
0.1832275390625 seconds
0.17646551132202148 seconds
0.17283368110656738 seconds
0.18382692337036133 seconds
0.1851503849029541 seconds
0.1749563217163086 seconds
0.17644882202148438 seconds
0.19095206260681152 seconds
0.17274975776672363 seconds
0.17833495140075684 seconds
0.18926024436950684 seconds
0.1743311882019043 seconds
0.18062949180603027 seconds
0.1817185878753662 seconds
0.17760276794433594 seconds
0.18029236793518066 seconds
0.17673015594482422 seconds
0.19624614715576172 seconds
0.18424725532531738 seconds
0.17834019660949707 seconds
0.18564295768737793 seconds
0.17737913131713867 seconds
0.17675423622131348 seconds
0.18731379508972168 seconds
0.17721867561340332 seconds
0.17600059509277344 seconds
0.1800084114074707 seconds
0.19511866569519043 seconds
0.17844271659851074 seconds
0.1748671531677246 seconds
0.1957540512084961 seconds
0.17646241188049316 seconds
0.1790916919708252 seconds
0.18341684341430664 seconds
0.18278193473815918 seconds
0.17688369750976562 seconds
0.1761946678161621 seconds
0.19507813453674316 seconds
0.17794322967529297 seconds
0.1777641773223877 seconds
0.1855485439300537 seconds
0.1757347583770752 seconds
0.17354655265808105 seconds
0.18606066703796387 seconds
0.18016982078552246 seconds
0.17681217193603516 seconds
0.17502927780151367 seconds
0.1880636215209961 seconds
0.17605042457580566 seconds
0.17338013648986816 seconds
0.19150757789611816 seconds
0.17756867408752441 seconds
0.1767420768737793 seconds
0.18556523323059082 seconds
0.17768287658691406 seconds
0.1797645092010498 seconds
0.17740678787231445 seconds
0.19396543502807617 seconds
0.1740872859954834 seconds
0.17804408073425293 seconds
0.18850064277648926 seconds
0.17477631568908691 seconds
0.1771399974822998 seconds
0.18825387954711914 seconds
0.606520414352417 seconds
0.1724250316619873 seconds
0.17435026168823242 seconds
0.18447375297546387 seconds
0.17751717567443848 seconds
0.17525672912597656 seconds
0.18433523178100586 seconds
0.1810436248779297 seconds
0.17178702354431152 seconds
0.18475341796875 seconds
0.17616891860961914 seconds
0.1729581356048584 seconds
0.17579293251037598 seconds
0.19176197052001953 seconds
0.1790306568145752 seconds
0.18233942985534668 seconds
0.18768000602722168 seconds
0.17509698867797852 seconds
0.1745588779449463 seconds
0.1899547576904297 seconds
0.1777946949005127 seconds
0.18007278442382812 seconds
0.1750016212463379 seconds
0.1912088394165039 seconds
0.17739295959472656 seconds
0.17609810829162598 seconds
0.1961989402770996 seconds
0.1781768798828125 seconds
0.17431020736694336 seconds
0.18417811393737793 seconds
0.17821621894836426 seconds
0.17502522468566895 seconds
0.17354822158813477 seconds
0.19031095504760742 seconds
0.1753993034362793 seconds
0.17940092086791992 seconds
0.18927693367004395 seconds
0.1841137409210205 seconds
0.1720597743988037 seconds
0.18668580055236816 seconds
0.17951703071594238 seconds
0.1743171215057373 seconds
0.1730043888092041 seconds
0.18963336944580078 seconds
0.17692971229553223 seconds
0.17688250541687012 seconds
0.18744158744812012 seconds
0.1774613857269287 seconds
0.17358803749084473 seconds
0.18984651565551758 seconds
0.1763753890991211 seconds
0.1771547794342041 seconds
0.17488765716552734 seconds
0.19379949569702148 seconds
0.1776256561279297 seconds
0.17258667945861816 seconds
0.18439507484436035 seconds
0.17410063743591309 seconds
0.17619729042053223 seconds
0.18647360801696777 seconds
0.17540907859802246 seconds
0.1834414005279541 seconds
0.17548155784606934 seconds
0.1907339096069336 seconds
0.18553519248962402 seconds
0.18071508407592773 seconds
0.1851365566253662 seconds
0.1800556182861328 seconds
0.1770780086517334 seconds
0.1849205493927002 seconds
0.17453312873840332 seconds
0.1757051944732666 seconds
0.1783161163330078 seconds
0.18792009353637695 seconds
0.17663049697875977 seconds
0.1769559383392334 seconds
0.184525728225708 seconds
0.17518138885498047 seconds
0.17600774765014648 seconds
0.19138050079345703 seconds
0.1759624481201172 seconds
0.1834118366241455 seconds
0.18073296546936035 seconds
0.1956009864807129 seconds
0.1760106086730957 seconds
0.17476749420166016 seconds
0.18747711181640625 seconds
0.18088793754577637 seconds
0.1809089183807373 seconds
0.18845033645629883 seconds
0.18528985977172852 seconds
0.17546987533569336 seconds
0.17738604545593262 seconds
0.19317841529846191 seconds
0.17934536933898926 seconds
0.17589783668518066 seconds
0.18483495712280273 seconds
0.1741952896118164 seconds
0.17478656768798828 seconds
0.1850883960723877 seconds
0.17378830909729004 seconds
0.17422866821289062 seconds
0.17595863342285156 seconds
0.19384288787841797 seconds
0.1772301197052002 seconds
0.17485833168029785 seconds
0.18410420417785645 seconds
0.17938971519470215 seconds
0.17196965217590332 seconds
0.18524646759033203 seconds
0.17765092849731445 seconds
0.17444205284118652 seconds
0.17525506019592285 seconds
0.1878681182861328 seconds
0.17589831352233887 seconds
0.17391037940979004 seconds
0.1849815845489502 seconds
0.17917633056640625 seconds
0.17565655708312988 seconds
0.19632291793823242 seconds
0.18551874160766602 seconds
0.1749284267425537 seconds
0.17221736907958984 seconds
0.19331836700439453 seconds
0.18056273460388184 seconds
0.17296957969665527 seconds
0.18900299072265625 seconds
0.17487883567810059 seconds
0.17477822303771973 seconds
0.18563032150268555 seconds
0.7075371742248535 seconds
0.1731703281402588 seconds
0.17501521110534668 seconds
0.18823456764221191 seconds
0.17388916015625 seconds
0.1767263412475586 seconds
0.18520641326904297 seconds
0.17845964431762695 seconds
0.1739647388458252 seconds
0.17111873626708984 seconds
0.18692278861999512 seconds
0.17376923561096191 seconds
0.17360639572143555 seconds
0.18411660194396973 seconds
0.17780017852783203 seconds
0.17278718948364258 seconds
0.18545079231262207 seconds
0.17459440231323242 seconds
0.1787092685699463 seconds
0.17284464836120605 seconds
0.19043946266174316 seconds
0.17632579803466797 seconds
0.17748546600341797 seconds
0.18425893783569336 seconds
0.17711782455444336 seconds
0.1737070083618164 seconds
0.18427133560180664 seconds
0.17326045036315918 seconds
0.17434310913085938 seconds
0.1760873794555664 seconds
0.19214344024658203 seconds
0.1781325340270996 seconds
0.1753833293914795 seconds
0.18771624565124512 seconds
0.18226099014282227 seconds
0.1743931770324707 seconds
0.18276047706604004 seconds
0.17449116706848145 seconds
0.17224860191345215 seconds
0.17236566543579102 seconds
0.1908431053161621 seconds
